Timestamp,Amount,Currency,Sender_ID,Recipient_ID,Sender_Country_Code,Recipient_Country_Code,Transaction_Type,Device_Type,Transactions_Last_24H,Avg_Transaction_Value_Last_30D,Is_New_Recipient,Is_Anomaly
2025-09-06 00:29:03.792614,289.57,USD,47f8abeb-445c-43a9-a5f2-190309dbe604,1201cbd9-454b-4a04-bf62-c29b7c355670,LR,TL,Transfer,Desktop,8,489.58,1,0
2025-09-11 04:31:05.551037,938.06,USD,19d19d61-1588-45ed-8fee-05154aee341f,cf61d576-6953-4502-83fb-5b98bcd1b86b,BW,KH,Payment,Mobile,10,976.41,0,0
2025-09-25 07:51:00.733618,823.06,USD,531814ed-89df-406d-afc6-41377741e00b,2c4767d8-8da8-4524-aa8a-d8cdc8250f03,MZ,SR,Payment,Tablet,5,922.46,0,0
2025-09-16 22:42:35.058188,76.58,USD,81c81ab9-41e4-426f-969b-729c700e78af,8173c69e-2892-410f-9e9a-ea1a016f3875,EC,NZ,Payment,Mobile,1,97.53,1,0
2025-09-17 14:44:37.150658,593.6,USD,971f98d5-02dd-4752-bf1e-1c25aba76ca1,318f0fe8-329b-4d1d-8837-d92e4f0313c9,MA,TM,Payment,Mobile,5,559.28,0,0
2025-09-11 05:14:18.349963,303.65,USD,befac93a-8a18-4740-9c9a-5cd789e5305c,79aa530f-4cb8-4176-934b-ad2331c3114b,BF,MG,Transfer,Mobile,8,471.62,1,0
2025-09-02 17:33:22.738261,830.71,USD,fb12b52c-4264-47e9-8205-cf63cd0daacd,dc37aa5b-5557-428f-bfbb-bac7724c8948,GT,TJ,Payment,Mobile,1,860.28,1,0
2025-09-22 00:49:18.898200,662.43,USD,7788a84c-cef6-495a-937c-859c283cfc20,360f8480-e0ce-4d46-9b6c-88530499b27c,KG,MG,Payment,Mobile,9,507.07,0,0
2025-09-14 06:35:40.585071,472.16,USD,4cd96ceb-0e78-406a-ad33-aef7c8e8045a,f7f8472f-beb0-4131-80da-c5481daea251,BY,KN,Payment,Mobile,1,498.52,1,0
2025-09-25 07:45:51.768640,43258.2,EUR,b3fbc2f7-baf6-40dc-94aa-0f016367b5f4,10012e60-801d-4d4f-8488-e39981c65899,CD,TM,Payment,Mobile,3,992.4841147630707,1,1
2025-09-18 16:02:00.846604,633.26,USD,c9947075-6e8a-412b-b0b6-5cf45de2aff9,2671cc0d-b392-4539-89bc-3511b239b735,BD,NL,Payment,Desktop,9,661.76,1,0
2025-09-19 00:58:09.741807,126.66,USD,65813c71-f98b-403e-b0eb-7f2ff5fc9106,ca5127a9-3e49-45be-9270-b416ecebf0c8,AO,MR,Payment,Tablet,9,157.29,0,0
2025-09-18 19:37:32.567807,110.32,USD,f2480673-9f16-4192-b8a3-b28f705fc25e,46e80f7c-8cf7-4896-bfa0-df3472712668,YE,LY,Transfer,Desktop,1,121.15,0,0
2025-09-14 17:52:42.569117,520.17,USD,c914600b-d45f-4ecf-9739-5608be5e47db,7ce19a9d-950d-4e12-96bd-b0e8c37a2bc0,MW,TN,Payment,Tablet,4,476.54,1,0
2025-09-29 11:45:56.653529,765.63,USD,b120888b-b9bd-4c7e-83ff-efd353c96272,1bf827e6-29f8-4c99-9f77-d400b72a232f,TN,MZ,Transfer,Desktop,1,760.66,1,0
2025-09-22 04:38:36.328614,372.84,USD,b0241d7c-64a4-4763-9a1c-17b0f916a89c,f90974e5-095c-40b9-b820-31b3beb93061,BT,BR,Transfer,Mobile,2,315.16,0,0
2025-09-20 03:52:52.335798,638.18,USD,8487f26e-6a0a-4149-8a6a-d06e6cde1e9a,5448cd88-1148-4dc6-b523-722eeb7511dc,MT,RS,Transfer,Mobile,9,488.26,1,0
2025-09-19 10:53:54.362436,913.97,USD,d0154a75-4fff-4eab-a356-3af5d39c8b32,1910df4b-5123-4f60-8b0f-7fcd5ba669ff,HN,DM,Transfer,Mobile,1,1004.77,1,0
2025-09-18 05:48:15.590799,34.77,USD,c49f3202-189f-4692-9620-d12bc7ca701f,b97dc1d8-2b3a-46c1-bcdf-cdab6fdb6f93,KN,GR,Transfer,Tablet,8,53.52,1,0
2025-09-13 14:32:35.923457,219.73,USD,77a95fc5-7c16-4bac-9270-2304d5087014,2a058028-ccaa-4357-abc0-636220b43ea4,NG,ST,Payment,Mobile,6,189.33,1,0
2025-09-30 14:27:21.162779,6.37,USD,07271266-a538-4eea-9e90-dc5a998ba340,8ae11345-a755-4897-88e2-35dd47879c99,SZ,TD,Transfer,Unknown/API,150,464.22090446564005,0,1
2025-09-16 15:02:09.153553,805.57,USD,c1f950e5-3c21-4986-9b10-7d03816d8b7a,e817a61c-3814-4cca-8a9e-a6d0661ad6e8,TG,VU,Transfer,Tablet,6,999.34,1,0
2025-09-05 13:38:57.135406,1047.8,USD,476ca58d-803b-47fa-bec0-1831992a5097,6a091c40-d883-43ae-a293-ccc1674a7ee1,DZ,DK,Payment,Tablet,4,916.49,1,0
2025-09-07 09:14:20.084262,1481.62,USD,0795faed-5b3c-4177-b8e5-86409dea8599,7583ef8a-0e42-4531-b2a8-ef40785335b4,CM,PK,Transfer,Desktop,7,856.3,1,0
2025-09-01 16:09:41.909545,472.03,USD,fdc36d07-d660-46f0-bdf4-af85ede15f8f,c7655b39-4b38-4787-b599-3c7a0ccd7697,TV,CL,Transfer,Desktop,5,645.89,0,0
2025-09-16 15:58:43.836777,611.37,USD,368b5c0a-1fc4-4948-b6e6-b7b6477e7edd,8f7d8041-fd64-4ccc-9c59-ac3d4f06c4bf,VU,MY,Transfer,Desktop,7,809.72,1,0
2025-09-05 06:27:43.384423,256.85,USD,6bebdf59-42cf-4c06-b987-7170e77f9e62,901dc7c8-0200-43ee-9d0e-2f847ed52350,FJ,CO,Transfer,Desktop,2,291.8,1,0
2025-09-13 10:07:35.390114,320.59,USD,b6ced57d-54dc-476a-9ef3-a481381464e8,d0655033-acc5-41b2-bd1d-8e562efd5d24,AG,LY,Payment,Mobile,3,329.76,1,0
2025-09-07 06:45:28.130222,1618.53,USD,11eca2ba-8c64-4480-a0ec-9551b043ad03,5ab07d4f-38fa-4159-a72b-bbb661c93604,KN,MH,Payment,Mobile,4,1040.02,0,0
2025-09-12 17:00:27.039257,276.27,USD,fdc36d07-d660-46f0-bdf4-af85ede15f8f,45caf599-6a0f-4b67-a4f8-a26db14a1504,TV,GR,Transfer,Mobile,7,623.74,1,0
2025-09-13 21:39:24.743850,269.37,USD,f9dea2fd-8dc2-4cfc-8745-f70e4a1e3a65,7959fe5b-a32d-447d-99b9-893a7ad9556e,TO,SL,Transfer,Tablet,8,445.65,1,0
2025-09-08 22:49:24.829085,873.63,USD,db3cea0e-2441-4bfc-a8e8-9a1f36728abd,79b37a83-6f8f-457e-88a8-2a7d6cf12cca,MX,VC,Transfer,Tablet,6,767.37,0,0
2025-09-03 02:46:45.196509,775.46,USD,9b890578-13de-47ca-bfca-3238d8abbb96,524c23be-9b13-4959-b20c-773804ed1711,CG,MD,Transfer,Tablet,7,819.73,0,0
2025-09-19 00:00:15.155123,790.85,USD,bee91af1-0a7d-4ff1-b44f-e09f288b3f8e,a0230281-5ccd-449d-95bc-4de127215c60,SD,IT,Payment,Desktop,1,627.38,1,0
2025-09-09 15:52:36.218785,165.4,USD,16d41464-b5ba-4b22-be29-893af56af4f1,12739d1c-9b91-42d9-a8b9-1c380a02b7ac,GW,ER,Payment,Tablet,8,131.34,0,0
2025-09-15 04:16:28.830306,788.92,USD,70704819-eb1c-43a6-839d-9ea53c3d8050,3ca67623-4fca-4778-a341-a1d0a689d62a,RO,MZ,Payment,Mobile,9,852.19,0,0
2025-09-23 13:20:22.396900,461.15,USD,5de6738c-5662-4d91-967d-33d8fb2651a0,06ce2562-7a01-45b5-820a-785d9aba2b4a,VU,KR,Payment,Mobile,7,512.23,1,0
2025-09-16 08:30:40.378913,222.85,USD,6cca052b-b428-4869-b4e9-cf71881374f4,aa5f3ead-2658-4b1c-836a-172b74a6abff,GT,LT,Payment,Desktop,9,168.2,1,0
2025-09-09 08:36:21.813194,72.37,USD,25d55be1-5aa9-4c2e-a209-68f46bd2da6c,cb04ee90-da27-46c5-a372-ff1e0917249c,RW,SA,Payment,Desktop,9,127.26,0,0
2025-09-22 20:45:39.460478,690.49,USD,dd88097e-a33c-4511-97c4-23f1228bf36e,3345c0d4-dc88-4b59-b4ea-cb22daa4104c,LU,BZ,Payment,Tablet,8,650.14,0,0
2025-09-10 18:14:37.459744,218.75,USD,ae1c8753-b06f-45a7-a66b-b10f89b2a49f,f2c7e55c-f299-4289-ac15-53488c1074e7,VC,BJ,Transfer,Tablet,3,555.35,1,0
2025-09-25 17:49:00.342548,1256.93,USD,2069a1a7-6a3e-4619-a86b-8f949b78fc38,2d54ba60-0e75-48db-8515-1ce507d8fd77,ZW,TO,Payment,Mobile,10,1010.03,1,0
2025-09-15 12:36:25.939303,1417.23,USD,c8056427-00db-4b17-953d-3b97981337c0,eee64211-b9e9-4cbd-9830-d92f645bbc1e,CV,IT,Transfer,Tablet,9,865.13,0,0
2025-09-28 15:45:27.838066,533.66,USD,3511ee52-f7c6-4096-9625-d7e7e5f9a323,20cb7eab-758d-47c2-aa05-418c90badb94,NZ,FR,Payment,Mobile,6,765.8,0,0
2025-09-11 12:16:37.878398,497.32,USD,8d869369-faf5-429d-8842-c2c7809d657c,5ff34dd2-5319-48c0-8fec-fe62aca09bd2,NE,FR,Transfer,Desktop,6,385.06,1,0
2025-09-15 00:21:12.268292,335.09,USD,89a45989-cde6-4e87-a520-d9d8f9b16d57,85f3c277-bb7f-47e1-8e1c-a7321a0fcba4,AZ,SG,Payment,Tablet,10,397.23,1,0
2025-09-21 10:47:33.414972,292.14,USD,ef146168-7537-4aa8-845a-a3a675bd70d7,4e308483-61be-4393-906b-3fef1dd6832b,TV,LY,Payment,Mobile,2,414.5,1,0
2025-09-22 10:54:28.602631,639.25,GBP,5d2c1d6d-ca00-4b48-bbd7-85294fd82c65,dcd947f3-1180-48e5-8b2b-b851d963376f,RU,AE,Payment,Desktop,2,659.6908757048441,1,1
2025-09-02 02:02:26.402237,271.15,USD,5a8f600f-c26f-47d2-9669-ac62c1ba4af3,770191d6-262b-4497-b7b3-88e25469d625,CU,BF,Payment,Mobile,9,356.77,1,0
2025-09-14 08:15:50.640000,163.44,USD,eface1ce-4ebe-4831-a3fb-2c2c3f0a03e7,72e89b0f-b5db-4e4d-b84a-615a1f6bf034,IT,IS,Payment,Mobile,4,154.05,0,0
2025-09-05 04:48:51.630936,149.08,USD,f277260d-f074-47e2-a90b-01b06d103149,5cc8c4e5-4914-4456-a666-b9543509f240,SB,KN,Payment,Desktop,6,168.58,0,0
2025-09-17 23:03:22.206355,600.17,USD,d748105e-6e19-4230-b585-f73f5fea4085,3ca67623-4fca-4778-a341-a1d0a689d62a,MM,US,Transfer,Tablet,4,987.39,1,0
2025-09-25 14:22:49.107951,120.35,USD,07e30a85-b362-4667-8be3-9fe5ab91409a,4dc2bc57-cff8-4e76-8ae4-e00bc4a0c0dd,MV,PH,Payment,Tablet,2,120.65,1,0
2025-09-21 09:05:04.979564,735.72,USD,a698c0d8-371b-4cad-b257-02942d522d73,c5311bd5-7960-407b-b4f5-761ea594fbed,BR,BD,Payment,Mobile,3,652.98,1,0
2025-09-25 11:12:31.706911,208.5,USD,d377022b-f55b-4c81-9417-d601d56b0505,52be64e1-ff09-45bb-8152-320077a814a9,SL,GH,Transfer,Mobile,7,173.45,0,0
2025-09-17 04:35:22.373857,629.99,USD,cce612dd-07de-46ff-b0d5-8eb00350ccd7,5650e54c-ca00-4a82-833e-f10b2bc022aa,BT,NL,Payment,Desktop,10,452.47,1,0
2025-09-14 10:20:37.124732,758.9,USD,cf07078a-4117-488f-af7d-74a11ff00971,b4108b8b-72d2-4ea6-9afe-318fdf4363cb,NO,PY,Payment,Tablet,9,738.54,1,0
2025-09-27 11:10:12.464369,262.75,USD,074b82bc-44f7-4c0d-baf2-e245fc6db211,deea2793-9b65-4111-b99d-fe3ecc4871a0,TH,AR,Payment,Desktop,1,239.7,0,0
2025-09-16 22:58:31.899840,532.03,USD,0f39672f-776e-4147-93e6-d58ac5c9c1c6,10df652e-5caa-4760-9eee-0ac9da0aa914,MR,SE,Payment,Mobile,4,655.02,0,0
2025-09-30 12:20:53.433407,1136.84,USD,02d11543-f4a4-4077-a568-3cf3199b583a,3feaa95a-1860-4b7b-b42b-d516d2b15eeb,SD,AR,Transfer,Desktop,7,767.49,1,0
2025-09-29 06:14:43.944546,149.53,USD,069522d2-44af-40f7-88f3-a1d51db5a003,a0884992-29ff-48f4-8186-2afed31d8911,BB,BT,Transfer,Tablet,7,153.33,1,0
2025-09-26 09:41:45.266726,317.49,USD,8c08465b-5969-4c80-b35d-2842e629e42d,52cdb0ed-3f17-44d1-a7b7-e12e2acb0acc,ME,CY,Transfer,Desktop,4,300.16,0,0
2025-09-03 00:01:34.959278,486.0,USD,852cc7b0-d0fc-4d2c-9664-fb8e0c76688d,e313bfe5-27fa-4c40-94eb-f3926322703c,VA,SZ,Payment,Mobile,3,766.15,1,0
2025-09-15 14:15:09.477178,526.71,USD,3778769b-235a-4fc7-ac07-df1ef4141fef,18e87411-c75b-493a-bfb6-826d5a47603d,MZ,HT,Payment,Tablet,5,503.19,1,0
2025-09-12 20:44:06.049460,37.91,USD,6c523cb8-194f-4400-88b6-267f64b13665,412acb4e-2327-4d70-b8d6-9853c5e85cdd,DK,SY,Transfer,Tablet,1,57.39,0,0
2025-09-10 02:03:53.136307,290.54,USD,4a3edd26-2921-4d84-8cf3-69a706f92676,dfa10e4a-dd13-4040-b000-8dd737b61b40,CI,LI,Payment,Desktop,7,187.41,1,0
2025-09-18 01:47:41.042191,1245.74,USD,51f22117-7e19-466a-adbd-24dd1bdc652e,9e067766-e83e-420f-9161-50dcc0e5a12d,PS,PT,Transfer,Tablet,3,957.89,0,0
2025-09-29 23:44:42.589582,957.09,USD,b120888b-b9bd-4c7e-83ff-efd353c96272,ab158cc2-415c-4dd6-acc1-70af91f12331,TN,FJ,Payment,Mobile,6,768.25,0,0
2025-09-23 04:23:13.711441,139.73,USD,9b53abef-f68f-4eb1-bee6-3342a094922d,45a77edf-140d-4eb8-b3af-e84d80542138,JP,SC,Payment,Mobile,10,284.4,0,0
2025-09-06 22:06:33.392462,586.59,USD,ec601797-6868-4dc8-b90e-85a2293158c5,c3a0e321-0b8d-4a7b-9e93-f9f2f56333d2,AE,KN,Transfer,Tablet,9,544.64,0,0
2025-09-30 10:41:04.007416,243.04,USD,9a4d2b49-f615-482d-a7c5-1ade361f25e7,114810a3-8249-4b73-b784-fd6dc6ae3f5c,DK,CF,Transfer,Desktop,8,491.14,0,0
2025-09-25 16:41:56.034876,790.37,USD,47f8abeb-445c-43a9-a5f2-190309dbe604,c95cc0c1-6e2d-49ef-a36c-452193115301,LR,BZ,Transfer,Mobile,5,507.32,1,0
2025-09-19 00:56:27.056584,314.49,USD,b8f3ccf8-fd8c-4ee0-9f39-47395c6d4396,17527ec4-dfee-4f05-97c4-61742f7deacc,BR,MX,Payment,Mobile,4,482.15,0,0
2025-09-20 11:23:29.100532,387.58,USD,55709382-ba52-4e61-af5e-d1ba8ff34c09,33cba5ad-1265-491e-a426-52b01eae6a32,BA,VU,Payment,Tablet,6,476.43,0,0
2025-09-08 21:17:43.658107,662.02,USD,0894b433-4b53-47cc-8ac5-9cae64ee076d,3009ed41-2a92-40d9-a47a-9e104f367e01,PK,PS,Payment,Tablet,4,380.79,0,0
2025-09-17 23:04:32.896841,244.34,USD,45e2065b-4555-4fc2-aad3-9589c2120465,6ae32deb-5239-4d62-8916-9536633e2764,LC,FI,Transfer,Desktop,10,655.18,1,0
2025-09-19 00:05:16.660924,199.47,USD,3dc1c016-6136-4d27-9dba-42e3f3d0e432,1b52a720-6710-49fd-8e29-e741a431213d,KZ,JM,Transfer,Mobile,10,243.66,0,0
2025-09-27 08:48:02.152172,758.73,USD,f9dea6dd-27b8-478b-97f9-02d401c2eb70,abfbe411-2fc6-480a-8fa5-d88b5b68d54c,DZ,GE,Transfer,Desktop,3,767.39,0,0
2025-09-22 10:51:34.779109,766.88,USD,fe082522-b7eb-4f9d-ba4b-4395bf893273,1f6300b7-1916-46e3-85f4-41dbe438778b,HN,SC,Transfer,Mobile,9,829.99,0,0
2025-09-29 19:19:35.634210,649.28,USD,d2702c0e-1627-4e03-bc3a-7528bc435739,1daf1cc7-d32a-43fb-8400-0bca7d77c38a,MZ,MZ,Transfer,Tablet,5,536.62,1,0
2025-09-30 07:18:01.439465,817.65,USD,ed1ac07c-f1f7-41bd-bf34-b47df0fd9863,5429c52a-6f2e-4d4c-a8ce-18ba0873ca56,RU,AR,Transfer,Tablet,7,697.82,1,0
2025-09-22 16:36:20.180073,159.42,USD,5c12ac60-2612-4310-ac7e-10fb4cd4cbcc,1e8321b0-0040-4a47-b8ac-7714d0024607,BZ,MN,Transfer,Tablet,6,271.15,0,0
2025-09-26 19:51:34.644745,770.31,USD,14079475-dc8d-4b74-b996-637de8530061,c371e149-107c-4bb5-b1b6-ef3617ffbcd2,BD,BG,Payment,Mobile,10,806.11,1,0
2025-09-11 22:02:12.631204,74.66,USD,805e1a0b-6eac-45ee-8017-d43750c10236,3cf43a72-5609-48f3-8cc8-802683a84d4a,LA,US,Transfer,Desktop,2,81.09,1,0
2025-09-17 05:10:00.428508,1030.87,USD,3123cc94-25e7-423f-80c7-e6ce3aad097e,b78c03f8-59b8-4bff-989e-d54752d724a7,GT,IT,Transfer,Mobile,7,826.53,0,0
2025-09-17 02:23:43.696676,543.12,USD,9331cb03-58cd-4a8b-b168-c5371b834b8a,8cb77be8-9912-4c91-ab42-5bbea36a27e3,BY,SC,Payment,Desktop,10,483.33,0,0
2025-09-06 11:00:52.399067,496.05,USD,d14e2004-1992-4705-9751-1a908a8faab2,967f076b-8b01-4fc2-9d8d-f8594939e3b4,PS,LR,Payment,Tablet,9,540.92,1,0
2025-09-01 11:44:49.726888,1011.4,USD,905ead86-fae4-493b-83f7-aaff75958818,de33bc41-afcd-4c85-8bcd-ddbb30e78e3d,MW,ER,Payment,Desktop,1,770.66,1,0
2025-09-26 15:11:15.994305,459.16,USD,5de6738c-5662-4d91-967d-33d8fb2651a0,6b36172a-2d04-43cd-b635-43ae3ee5c733,VU,CV,Payment,Tablet,4,490.68,1,0
2025-09-06 03:35:48.770556,434.51,USD,8ccd774f-8707-4c24-952e-3137795048e8,d2c7546b-8a75-4afa-96b4-1d07719cf531,GM,MD,Payment,Mobile,8,371.8,0,0
2025-09-28 02:21:21.996186,692.06,USD,77cb0755-6be3-4a32-8e9c-8d96fd681b9d,3a4bc5bb-742b-4049-87c3-1ed458587b32,BE,TR,Payment,Desktop,4,505.31,0,0
2025-09-24 23:25:30.694965,33.82,USD,7a4d994d-0484-4528-83ad-b26742b9ea58,af981df6-fe9f-4cd5-a479-f8f4a0f5b4a0,AM,BD,Transfer,Mobile,7,79.76,0,0
2025-09-09 17:13:24.702922,1255.24,USD,4469b5f1-e37c-4459-ab39-4319426c58cb,06ce2562-7a01-45b5-820a-785d9aba2b4a,BT,TO,Payment,Tablet,9,872.17,0,0
2025-09-07 13:52:13.131774,377.15,USD,0c68e5d7-ed67-4926-8d2d-56b7a008356f,0ea7cad7-71b3-49a0-aa46-2e4ed9d6c73e,GA,HU,Transfer,Desktop,3,236.0,0,0
2025-09-02 13:40:54.908082,57.32,USD,46e97f1e-a435-437b-8273-32c1ac4de0e7,d72def7c-2f42-482c-a0e8-409aa52119ee,CA,DJ,Payment,Mobile,1,50.51,0,0
2025-09-24 22:02:51.803175,98.19,USD,d8bbab9e-e529-42bc-aa68-61dbd0159b47,40dab6f6-b2b2-4fb8-b2f8-7976c8b8a9c7,KR,JP,Transfer,Desktop,5,257.75,1,0
2025-09-25 22:35:24.031611,913.95,USD,84ca06b6-2262-4650-9a16-0b9a64c36ec6,08bc5595-ab9e-4f2c-9b0c-8d214ef20760,SM,GQ,Transfer,Mobile,10,940.97,0,0
2025-09-20 07:02:38.272240,533.81,USD,933810c5-dc00-4dbf-a6c8-5ab62c57b202,e76a8aa4-8dcb-4260-83cb-8c806d093e67,CV,BZ,Transfer,Mobile,4,849.59,1,0
2025-09-07 14:51:52.884740,274.08,USD,84ca06b6-2262-4650-9a16-0b9a64c36ec6,80bdefc9-1a95-4e06-ae54-fa93d4ebd6bd,SM,AG,Payment,Tablet,1,992.17,1,0
2025-09-08 12:11:02.666917,606.81,USD,83455313-5ade-43c3-b593-5941951cd478,921d177b-a773-4a22-9d70-458485d74c36,QA,TH,Transfer,Tablet,6,537.49,0,0
2025-09-17 22:18:57.617620,582.46,USD,16b1b705-524b-4e60-8ad4-aaff156c20f6,3c486915-8f74-45c3-850f-5a22fb2fd230,SA,ET,Transfer,Mobile,8,737.55,1,0
2025-09-14 04:46:01.156779,135.57,USD,ef4838b5-0f24-4431-9158-bc73ac9ed1f4,0af00e23-9165-4686-abcc-22b10e349964,KH,TL,Transfer,Tablet,5,180.14,0,0
2025-09-26 15:16:08.213623,439.84,USD,14079475-dc8d-4b74-b996-637de8530061,f77211e7-b749-4ee3-a2fa-8cb1dca06cfd,BD,NL,Transfer,Mobile,3,817.16,1,0
2025-09-12 07:30:29.376162,350.84,USD,4feb59ea-8992-49d5-95fe-821de19cbcb8,43088f74-2eea-4c3e-b230-626c9be852fc,NO,TV,Payment,Tablet,2,324.36,1,0
2025-09-24 01:26:36.366244,132.0,USD,bc990163-85f0-4489-a7d4-de17794316ac,01f91deb-7076-40ad-8453-f0bd571b7670,BZ,CF,Transfer,Desktop,3,148.83,1,0
2025-09-01 23:22:52.961714,568.39,USD,db80c86b-5cbc-4450-a7d1-1974f77a2041,dc3ba8f8-a757-47d0-bcdf-8d0ed3ba68b1,BY,CH,Transfer,Desktop,4,643.14,0,0
2025-09-07 16:56:06.018180,688.73,USD,a93b6515-31c7-4a01-87ce-f2d98e906128,f3fd5c34-c2d3-42cf-bb1a-e90e33829c2a,MX,NI,Transfer,Tablet,3,597.56,1,0
2025-09-09 01:28:33.999708,254.41,USD,1c985655-6b49-4eb9-aac6-89573159c557,c47142d2-796f-4838-83ac-062037bbc300,PE,AE,Payment,Mobile,6,273.08,0,0
2025-09-11 10:27:06.832675,405.34,USD,c005a420-e185-443c-bf14-c1c2b218e66b,7edaf9a3-719d-4dff-b8af-9ea71a798698,KG,PS,Transfer,Tablet,5,582.59,1,0
2025-09-10 17:14:39.067964,582.64,USD,c7bc766c-0228-4ce4-a4df-38a795214019,332a96e2-f344-4ed3-8c50-3641811f9f24,TN,KH,Payment,Mobile,8,533.61,1,0
2025-09-22 20:15:05.329758,769.1,USD,8a15de34-0231-42a3-bae2-e83d6960e444,58d33f0e-6b2a-4e64-ad25-cc9d53b153fb,GY,GN,Transfer,Tablet,9,984.17,1,0
2025-08-31 18:31:32.481630,202.31,USD,df7e6803-aeb6-4f01-a3f8-a828d248702f,6ae32deb-5239-4d62-8916-9536633e2764,LC,BN,Transfer,Mobile,5,167.09,0,0
2025-09-20 20:04:58.884188,192.23,USD,b09bbc81-45fd-4180-bbfe-13428165425b,7042b135-df50-4d52-ab63-b67f47a51e2d,TR,TW,Payment,Desktop,10,265.51,0,0
2025-09-18 01:53:07.668423,416.54,USD,c7466963-4a9c-4c45-9b6b-13e0817bbf1c,022e24c1-7b8c-42ec-add5-fcf4c218e9ab,SK,NZ,Payment,Mobile,2,664.77,0,0
2025-09-02 06:25:39.988184,939.6,USD,3513ffdc-5551-4d88-893a-ec15d68f61d0,2ca5adca-be20-49cf-8c42-3f34c2a98fd6,JP,CL,Payment,Desktop,7,972.63,1,0
2025-09-03 03:41:28.762320,801.91,USD,62a7e3c5-dfac-48f9-9a8d-de64c824635b,5faa0ccd-3f0b-4b09-823f-4d9ee4c7f346,KE,ZM,Payment,Tablet,4,581.47,1,0
2025-09-25 05:13:35.409193,12323.32,EUR,029e15a6-fde5-444d-aef7-712eb7d69d57,99d67e7a-96bc-46a7-8821-2269edc5f698,GW,DE,Payment,Mobile,5,399.5805998314833,1,1
2025-09-11 23:09:41.475876,1002.69,USD,73f31428-aae9-4de2-a590-8d3c94563601,b0801e44-3636-4e0c-91b6-518977653052,BH,PG,Payment,Tablet,8,843.46,0,0
2025-09-16 07:57:47.496686,836.19,USD,1f5ecc81-2479-4849-94c9-1e77075151a8,fec9586b-e74d-4ec6-87db-a064d30e02de,SB,VC,Payment,Desktop,6,872.86,1,0
2025-09-07 10:57:46.333622,865.82,USD,fcccab35-9910-4226-b968-40c962369500,0cefbf34-7c77-4447-8e28-2be56dd53b0a,KZ,EG,Payment,Desktop,7,727.89,1,0
2025-09-28 17:22:09.722315,123.64,USD,72430543-f9e3-436c-9632-69f16a658f01,2a640a2c-e96e-43f1-a9fe-e779ca785651,EC,TM,Transfer,Desktop,9,192.7,0,0
2025-09-05 14:24:34.168568,940.91,USD,f35c4960-a1a8-4091-85f0-6df2ce4c4392,d6ace28c-8bb7-4c16-a7e2-c4d38e302aaa,DJ,FI,Payment,Desktop,9,622.25,0,0
2025-09-20 06:26:58.010283,262.08,USD,b1f64bb9-b6f8-4c5c-94f3-1397b9554455,0309c563-ecbd-485f-bc96-8517f41884f3,NG,MV,Payment,Tablet,7,246.49,0,0
2025-09-06 11:42:37.446628,412.59,USD,d2702c0e-1627-4e03-bc3a-7528bc435739,6352796f-5dbc-47bf-80ac-5ebfd0563bac,MZ,NE,Payment,Mobile,9,553.63,1,0
2025-09-13 04:59:20.949421,199.03,USD,06dea8d4-9cdf-45df-aab5-da88df5c268a,43c8b49e-3c58-4a40-9715-ff3db01bfad2,US,SA,Transfer,Tablet,10,343.3,0,0
2025-09-28 13:56:10.494927,703.04,USD,dd914757-9083-4947-a6de-2841d577b1ca,c35d36cd-b242-4bf0-b17e-797cef816c4a,BB,CG,Transfer,Mobile,3,1003.31,1,0
2025-09-01 19:35:12.887982,1508.44,USD,3841b3ca-7991-4613-a6cb-6adf519c24af,82bd51e4-3e35-42f6-913d-237ecd1b6196,EC,KH,Transfer,Tablet,3,938.81,0,0
2025-09-26 19:33:41.028724,628.04,USD,5de6738c-5662-4d91-967d-33d8fb2651a0,7ba8dd9d-0c01-4f4d-bf9a-fba06c2405ba,VU,DM,Transfer,Desktop,10,482.36,1,0
2025-09-17 02:43:36.902669,212.78,USD,c2eb621d-52cc-47d7-8e58-7f3b977ab8a7,3948e91f-f9ef-44ea-862b-f118c0849e48,SM,SB,Payment,Mobile,10,195.76,0,0
2025-09-21 10:40:15.510768,132.71,USD,ad61bdbe-15de-479a-b483-9fa278c1e174,4003e94a-8bd5-4b86-aaf2-e21a544b09cb,BD,TD,Transfer,Mobile,6,377.98,0,0
2025-09-29 17:55:10.616358,680.22,USD,f132fd74-291b-463f-b68b-0b6e82f77dd3,b9bf8478-be1d-4ac4-b1da-894d23ccce4d,CN,BA,Transfer,Tablet,8,573.45,1,0
2025-09-18 03:36:33.594772,540.97,USD,d48f2d47-4874-4e33-bb2e-6c235f04808a,ada7d79a-67da-40a6-9335-d42c73f0d2ca,BW,DM,Payment,Mobile,10,560.58,0,0
2025-09-22 07:46:48.228244,689.23,USD,47d1d7f8-a697-4065-ac92-93b36bab94d0,40083818-436b-442d-895b-8e5d6cabf646,IS,LS,Transfer,Mobile,8,408.44,0,0
2025-09-30 03:15:57.889416,204.0,USD,3dc1c016-6136-4d27-9dba-42e3f3d0e432,2678ed7f-0f01-459c-9a04-18448b778a78,KZ,BB,Transfer,Mobile,10,251.96,0,0
2025-08-31 18:15:38.904197,962.77,USD,0b1e2d6d-24fd-49eb-ad7f-9951be7b1c03,038e0d94-20ba-4043-b608-221a7309cd7c,KI,VA,Transfer,Desktop,7,780.03,0,0
